#OTUID	taxonomy	confidence
5e2a6e3dd773faedcd5559466d374b0d	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriales_Incertae_Sedis; g__Raoultibacter; s__uncultured_bacterium	0.8321300098234541
acc344383bd35d70598bd0eb2040b18e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.9999817215242454
cb853b8dca8d621eb0b3e8cd757db10b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Limosilactobacillus; s__Lactobacillus_secaliphilus	0.8153320639008015
ebd585378390afdf0f55163e3548e726	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter	0.999954806205585
d5b805e288a1c143f6cca95ce95b7e37	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae	0.8826104062579796
9c27a87265ae239c4ac3519a1c04290a	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Weissella	0.9999999924159019
a8bc8f630f7d8274d69a3dd588ff2618	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Vagococcaceae; g__Vagococcus	0.9984233570723113
41387d1fe7ead1134b82c29a12fa9da9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9995869654293216
d1e3d0fca6e535433e3e8de19d579411	d__Bacteria; p__Firmicutes; c__Bacilli; o__Brevibacillales; f__Brevibacillaceae; g__Brevibacillus	0.9999998751401554
c1b18e74a45c13fb5e5f580b003b547a	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9995492543996195
c2be39cc7a98e9c60d7aed79634c7bb3	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Dellaglioa	0.9999678150352644
02defc9d9b0dbd731a4ceccc3290281c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Vagococcaceae; g__Vagococcus	0.9991869903000187
30c849facf520889c6ec10585508a775	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Megasphaera	0.999999950059203
65182bdd585377e7d9ca04c05d2002ef	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Moritellaceae; g__Moritella	0.9926636436243746
9f9090f5716c46f4a20254915b48bd24	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Psychrilyobacter; s__uncultured_bacterium	0.9690129441209377
73313c9de8b8ada309c5bdeb021e92f8	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Gallicola; s__uncultured_bacterium	0.9945340255616031
06d3e4a910972dab10d65f73f990caaa	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus	0.9843029945672289
115d852e7eac694475383839293e8ae4	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999998437
8bb1d4fd5bdc09a5820a09291b0e4aaa	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1; s__uncultured_Firmicutes	0.7641841497996849
4fe8ba0ec666c315b0630c66b05720d3	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Vagococcaceae; g__Vagococcus	0.9625939183517419
ef0eff81190b960e80107c556aa1efb3	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae	0.999999999542752
1613e8e09e00115a6a22a04e04e38c01	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9683085769085069
7f7d2d257904b6b225817660004ccfb1	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.9794523633044899
8f76cc5e851dacc15cff4d23eff3e202	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia-Caballeronia-Paraburkholderia	0.9908691407649671
abfb4811f2f5d0bca5fbee80df8ceb2b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Limosilactobacillus	0.9762202630870589
d7c8b1cd98583a95fccbcacd9547dcd4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Cupriavidus	0.9999933598196906
239c5690b03d0eb38093b9e9881e641a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium	0.9889360732426541
704504853df6ef52b302cda6a7a34277	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Variovorax	0.8535524659327569
